2026-05-14 22:45:29 | Temp: 25.26°C | Hum: 59.61% | Vent: False | Riego: False
2026-05-15 10:10:32 | Temp: 22.21°C | Hum: 56.61% | Vent: False | Riego: False
2026-05-15 10:10:33 | Temp: 24.81°C | Hum: 59.94% | Vent: False | Riego: False
2026-05-15 10:10:34 | Temp: 22.17°C | Hum: 56.82% | Vent: False | Riego: False
2026-05-15 10:10:36 | Temp: 21.98°C | Hum: 56.54% | Vent: False | Riego: False
2026-05-15 10:10:38 | Temp: 22.24°C | Hum: 56.49% | Vent: False | Riego: False
2026-05-15 10:10:40 | Temp: 21.81°C | Hum: 56.83% | Vent: False | Riego: False
2026-05-15 10:10:42 | Temp: 21.34°C | Hum: 57.2% | Vent: False | Riego: False
2026-05-15 10:10:44 | Temp: 21.77°C | Hum: 57.11% | Vent: False | Riego: False
2026-05-15 10:10:46 | Temp: 21.85°C | Hum: 57.18% | Vent: False | Riego: False
2026-05-15 10:10:48 | Temp: 22.34°C | Hum: 57.18% | Vent: False | Riego: False
2026-05-15 10:10:50 | Temp: 22.73°C | Hum: 56.94% | Vent: False | Riego: False
2026-05-15 10:10:52 | Temp: 23.2°C | Hum: 56.79% | Vent: False | Riego: False
2026-05-15 10:10:54 | Temp: 22.92°C | Hum: 57.16% | Vent: False | Riego: False
2026-05-15 10:10:56 | Temp: 22.95°C | Hum: 57.06% | Vent: False | Riego: False
2026-05-15 10:10:58 | Temp: 22.6°C | Hum: 56.83% | Vent: False | Riego: False
2026-05-15 10:11:00 | Temp: 22.15°C | Hum: 57.27% | Vent: False | Riego: False
2026-05-15 10:11:02 | Temp: 21.87°C | Hum: 57.58% | Vent: False | Riego: False
2026-05-15 10:11:04 | Temp: 21.54°C | Hum: 57.64% | Vent: False | Riego: False
2026-05-15 10:11:06 | Temp: 25.47°C | Hum: 60.47% | Vent: False | Riego: False
2026-05-15 10:11:06 | Temp: 21.15°C | Hum: 57.53% | Vent: False | Riego: False
2026-05-15 10:11:08 | Temp: 25.37°C | Hum: 60.87% | Vent: False | Riego: False
2026-05-15 10:11:08 | Temp: 20.94°C | Hum: 57.1% | Vent: False | Riego: False
2026-05-15 10:11:10 | Temp: 25.7°C | Hum: 61.37% | Vent: False | Riego: False
2026-05-15 10:11:10 | Temp: 21.29°C | Hum: 57.0% | Vent: False | Riego: False
2026-05-15 10:11:12 | Temp: 25.62°C | Hum: 61.68% | Vent: False | Riego: False
2026-05-15 10:11:12 | Temp: 21.44°C | Hum: 56.78% | Vent: False | Riego: False
2026-05-15 10:11:14 | Temp: 25.3°C | Hum: 61.76% | Vent: False | Riego: False
2026-05-15 10:11:16 | Temp: 25.19°C | Hum: 61.55% | Vent: False | Riego: False
2026-05-15 10:11:18 | Temp: 25.59°C | Hum: 61.16% | Vent: False | Riego: False
2026-05-15 10:11:20 | Temp: 25.29°C | Hum: 61.1% | Vent: False | Riego: False
2026-05-15 10:11:22 | Temp: 25.09°C | Hum: 60.76% | Vent: False | Riego: False
2026-05-15 10:11:24 | Temp: 24.84°C | Hum: 60.46% | Vent: False | Riego: False
2026-05-15 10:11:26 | Temp: 24.78°C | Hum: 60.27% | Vent: False | Riego: False
2026-05-15 10:11:28 | Temp: 25.28°C | Hum: 60.05% | Vent: False | Riego: False
2026-05-15 10:11:30 | Temp: 25.29°C | Hum: 60.17% | Vent: False | Riego: False
2026-05-15 10:11:32 | Temp: 25.33°C | Hum: 60.18% | Vent: False | Riego: False
2026-05-15 10:11:34 | Temp: 25.25°C | Hum: 59.78% | Vent: False | Riego: False
2026-05-15 10:11:36 | Temp: 24.88°C | Hum: 59.51% | Vent: False | Riego: False
2026-05-15 10:11:38 | Temp: 25.19°C | Hum: 59.91% | Vent: False | Riego: False
2026-05-15 10:11:40 | Temp: 25.25°C | Hum: 60.08% | Vent: False | Riego: False
2026-05-15 10:11:42 | Temp: 25.29°C | Hum: 60.05% | Vent: False | Riego: False
2026-05-15 10:11:44 | Temp: 25.78°C | Hum: 59.6% | Vent: False | Riego: False
2026-05-15 10:11:46 | Temp: 25.6°C | Hum: 59.84% | Vent: False | Riego: False
2026-05-15 10:11:48 | Temp: 25.98°C | Hum: 59.85% | Vent: False | Riego: False
2026-05-15 10:11:50 | Temp: 25.75°C | Hum: 60.2% | Vent: False | Riego: False
2026-05-15 10:11:52 | Temp: 25.86°C | Hum: 60.33% | Vent: False | Riego: False
2026-05-15 10:11:54 | Temp: 25.98°C | Hum: 59.96% | Vent: False | Riego: False
2026-05-15 10:11:56 | Temp: 26.46°C | Hum: 59.81% | Vent: False | Riego: False
2026-05-15 10:11:58 | Temp: 26.52°C | Hum: 59.68% | Vent: False | Riego: False
2026-05-15 10:12:00 | Temp: 26.52°C | Hum: 59.25% | Vent: False | Riego: False
2026-05-15 10:12:02 | Temp: 26.64°C | Hum: 59.71% | Vent: False | Riego: False
2026-05-15 10:12:04 | Temp: 26.25°C | Hum: 59.66% | Vent: False | Riego: False
2026-05-15 10:12:06 | Temp: 26.18°C | Hum: 59.55% | Vent: False | Riego: False
2026-05-15 10:12:08 | Temp: 26.31°C | Hum: 59.3% | Vent: False | Riego: False
2026-05-15 10:12:10 | Temp: 26.73°C | Hum: 59.22% | Vent: False | Riego: False
2026-05-15 10:12:12 | Temp: 26.48°C | Hum: 58.93% | Vent: False | Riego: False
2026-05-15 10:12:14 | Temp: 26.37°C | Hum: 59.07% | Vent: False | Riego: False
2026-05-15 10:12:16 | Temp: 26.77°C | Hum: 59.55% | Vent: False | Riego: False
2026-05-15 10:12:18 | Temp: 26.96°C | Hum: 59.15% | Vent: False | Riego: False
2026-05-15 10:12:20 | Temp: 26.93°C | Hum: 58.77% | Vent: False | Riego: False
2026-05-15 10:12:22 | Temp: 27.4°C | Hum: 58.86% | Vent: False | Riego: False
2026-05-15 10:12:24 | Temp: 27.02°C | Hum: 59.32% | Vent: False | Riego: False
2026-05-15 10:12:26 | Temp: 27.03°C | Hum: 59.33% | Vent: False | Riego: False
2026-05-15 10:12:28 | Temp: 27.45°C | Hum: 58.88% | Vent: False | Riego: False
2026-05-15 10:12:30 | Temp: 27.69°C | Hum: 59.35% | Vent: False | Riego: False
2026-05-15 10:12:32 | Temp: 28.0°C | Hum: 59.8% | Vent: False | Riego: False
2026-05-15 10:12:34 | Temp: 28.16°C | Hum: 59.46% | Vent: True | Riego: False
2026-05-15 10:12:36 | Temp: 28.29°C | Hum: 59.89% | Vent: True | Riego: False
2026-05-15 10:12:38 | Temp: 28.75°C | Hum: 59.73% | Vent: True | Riego: False
2026-05-15 10:12:40 | Temp: 28.77°C | Hum: 59.5% | Vent: True | Riego: False
2026-05-15 10:12:42 | Temp: 28.81°C | Hum: 59.1% | Vent: True | Riego: False
2026-05-15 10:12:44 | Temp: 28.74°C | Hum: 59.3% | Vent: True | Riego: False
2026-05-15 10:12:46 | Temp: 29.17°C | Hum: 59.09% | Vent: True | Riego: False
2026-05-15 10:12:48 | Temp: 29.23°C | Hum: 58.76% | Vent: True | Riego: False
2026-05-15 10:12:50 | Temp: 29.15°C | Hum: 59.21% | Vent: True | Riego: False
2026-05-15 10:12:52 | Temp: 29.58°C | Hum: 59.0% | Vent: True | Riego: False
2026-05-15 10:12:54 | Temp: 29.52°C | Hum: 59.35% | Vent: True | Riego: False
2026-05-15 10:12:56 | Temp: 29.85°C | Hum: 59.63% | Vent: True | Riego: False
2026-05-15 10:12:58 | Temp: 30.23°C | Hum: 60.1% | Vent: True | Riego: False
2026-05-15 10:13:00 | Temp: 29.85°C | Hum: 60.04% | Vent: True | Riego: False
2026-05-15 10:13:02 | Temp: 30.12°C | Hum: 60.43% | Vent: True | Riego: False
2026-05-15 10:13:04 | Temp: 30.57°C | Hum: 60.38% | Vent: True | Riego: False
2026-05-15 10:13:06 | Temp: 30.29°C | Hum: 60.72% | Vent: True | Riego: False
2026-05-15 10:13:08 | Temp: 30.77°C | Hum: 60.32% | Vent: True | Riego: False
2026-05-15 10:13:10 | Temp: 30.53°C | Hum: 60.41% | Vent: True | Riego: False
2026-05-15 10:13:12 | Temp: 30.18°C | Hum: 60.15% | Vent: True | Riego: False
2026-05-15 10:13:14 | Temp: 30.19°C | Hum: 60.21% | Vent: True | Riego: False
2026-05-15 10:13:16 | Temp: 30.57°C | Hum: 59.94% | Vent: True | Riego: False
2026-05-15 10:13:18 | Temp: 30.26°C | Hum: 59.74% | Vent: True | Riego: False
2026-05-15 10:13:20 | Temp: 30.74°C | Hum: 59.74% | Vent: True | Riego: False
2026-05-15 10:13:22 | Temp: 30.79°C | Hum: 59.9% | Vent: True | Riego: False
2026-05-15 10:13:24 | Temp: 30.32°C | Hum: 60.33% | Vent: True | Riego: False
2026-05-15 10:13:26 | Temp: 30.41°C | Hum: 60.61% | Vent: True | Riego: False
2026-05-15 10:13:28 | Temp: 29.95°C | Hum: 60.5% | Vent: True | Riego: False
2026-05-15 10:13:30 | Temp: 30.08°C | Hum: 60.12% | Vent: True | Riego: False
2026-05-15 10:13:33 | Temp: 30.33°C | Hum: 59.87% | Vent: True | Riego: False
2026-05-15 10:13:35 | Temp: 30.48°C | Hum: 59.88% | Vent: True | Riego: False
2026-05-15 10:13:37 | Temp: 30.73°C | Hum: 59.4% | Vent: True | Riego: False
2026-05-15 10:13:39 | Temp: 31.05°C | Hum: 59.18% | Vent: True | Riego: False
2026-05-15 10:13:41 | Temp: 30.81°C | Hum: 58.95% | Vent: True | Riego: False
2026-05-15 10:13:43 | Temp: 31.24°C | Hum: 58.67% | Vent: True | Riego: False
2026-05-15 10:13:45 | Temp: 30.88°C | Hum: 58.78% | Vent: True | Riego: False
2026-05-15 10:13:47 | Temp: 30.63°C | Hum: 58.41% | Vent: True | Riego: False
2026-05-15 10:13:49 | Temp: 30.16°C | Hum: 58.11% | Vent: True | Riego: False
2026-05-15 10:13:51 | Temp: 29.81°C | Hum: 57.63% | Vent: True | Riego: False
2026-05-15 10:13:53 | Temp: 30.01°C | Hum: 57.82% | Vent: True | Riego: False
2026-05-15 10:13:55 | Temp: 29.57°C | Hum: 57.75% | Vent: True | Riego: False
2026-05-15 10:13:57 | Temp: 29.55°C | Hum: 57.39% | Vent: True | Riego: False
2026-05-15 10:13:59 | Temp: 29.14°C | Hum: 57.61% | Vent: True | Riego: False
2026-05-15 10:14:01 | Temp: 28.8°C | Hum: 57.6% | Vent: True | Riego: False
2026-05-15 10:14:03 | Temp: 28.53°C | Hum: 57.44% | Vent: True | Riego: False
2026-05-15 10:14:05 | Temp: 29.01°C | Hum: 57.12% | Vent: True | Riego: False
2026-05-15 10:14:07 | Temp: 29.1°C | Hum: 57.57% | Vent: True | Riego: False
2026-05-15 10:14:09 | Temp: 29.1°C | Hum: 57.4% | Vent: True | Riego: False
2026-05-15 10:14:11 | Temp: 28.88°C | Hum: 57.16% | Vent: True | Riego: False
2026-05-15 10:14:13 | Temp: 28.59°C | Hum: 57.32% | Vent: True | Riego: False
2026-05-15 10:14:15 | Temp: 28.37°C | Hum: 57.4% | Vent: True | Riego: False
2026-05-15 10:14:17 | Temp: 28.79°C | Hum: 57.46% | Vent: True | Riego: False
2026-05-15 10:14:19 | Temp: 29.24°C | Hum: 57.94% | Vent: True | Riego: False
2026-05-15 10:14:21 | Temp: 28.76°C | Hum: 58.3% | Vent: True | Riego: False
2026-05-15 10:14:23 | Temp: 28.75°C | Hum: 57.87% | Vent: True | Riego: False
2026-05-15 10:14:25 | Temp: 28.53°C | Hum: 58.2% | Vent: True | Riego: False
2026-05-15 10:14:27 | Temp: 28.87°C | Hum: 57.99% | Vent: True | Riego: False
2026-05-15 10:14:29 | Temp: 28.77°C | Hum: 58.2% | Vent: True | Riego: False
2026-05-15 10:14:31 | Temp: 28.42°C | Hum: 58.66% | Vent: True | Riego: False
2026-05-15 10:14:33 | Temp: 28.24°C | Hum: 58.95% | Vent: True | Riego: False
2026-05-15 10:14:35 | Temp: 28.11°C | Hum: 58.94% | Vent: True | Riego: False
2026-05-15 10:14:37 | Temp: 28.5°C | Hum: 58.6% | Vent: True | Riego: False
2026-05-15 10:14:39 | Temp: 28.28°C | Hum: 58.12% | Vent: True | Riego: False
2026-05-15 10:14:41 | Temp: 28.03°C | Hum: 58.4% | Vent: True | Riego: False
2026-05-15 10:14:43 | Temp: 28.06°C | Hum: 58.66% | Vent: True | Riego: False
2026-05-15 10:14:45 | Temp: 28.42°C | Hum: 58.71% | Vent: True | Riego: False
2026-05-15 10:14:47 | Temp: 27.95°C | Hum: 58.25% | Vent: False | Riego: False
2026-05-15 10:14:49 | Temp: 28.14°C | Hum: 57.76% | Vent: True | Riego: False
2026-05-15 10:14:51 | Temp: 28.31°C | Hum: 57.8% | Vent: True | Riego: False
2026-05-15 10:14:53 | Temp: 28.18°C | Hum: 57.93% | Vent: True | Riego: False
2026-05-15 10:14:55 | Temp: 28.03°C | Hum: 58.3% | Vent: True | Riego: False
2026-05-15 10:14:57 | Temp: 28.34°C | Hum: 58.43% | Vent: True | Riego: False
2026-05-15 10:14:59 | Temp: 28.13°C | Hum: 58.03% | Vent: True | Riego: False
2026-05-15 10:15:01 | Temp: 27.93°C | Hum: 57.97% | Vent: False | Riego: False
2026-05-15 10:15:03 | Temp: 27.64°C | Hum: 58.47% | Vent: False | Riego: False
2026-05-15 10:15:05 | Temp: 27.62°C | Hum: 58.74% | Vent: False | Riego: False
2026-05-15 10:15:07 | Temp: 27.49°C | Hum: 58.38% | Vent: False | Riego: False
2026-05-15 10:15:09 | Temp: 27.31°C | Hum: 58.27% | Vent: False | Riego: False
2026-05-15 10:15:11 | Temp: 27.55°C | Hum: 58.35% | Vent: False | Riego: False
2026-05-15 10:15:13 | Temp: 27.38°C | Hum: 58.1% | Vent: False | Riego: False
2026-05-15 10:15:15 | Temp: 27.65°C | Hum: 58.59% | Vent: False | Riego: False
2026-05-15 10:15:17 | Temp: 27.48°C | Hum: 58.86% | Vent: False | Riego: False
2026-05-15 10:15:19 | Temp: 27.55°C | Hum: 59.31% | Vent: False | Riego: False
2026-05-15 10:15:21 | Temp: 27.48°C | Hum: 59.41% | Vent: False | Riego: False
2026-05-15 10:15:23 | Temp: 27.35°C | Hum: 59.3% | Vent: False | Riego: False
2026-05-15 10:15:25 | Temp: 27.29°C | Hum: 59.31% | Vent: False | Riego: False
2026-05-15 10:15:27 | Temp: 27.12°C | Hum: 58.82% | Vent: False | Riego: False
2026-05-15 10:15:29 | Temp: 27.54°C | Hum: 58.84% | Vent: False | Riego: False
2026-05-15 10:15:31 | Temp: 27.86°C | Hum: 59.23% | Vent: False | Riego: False
2026-05-15 10:15:33 | Temp: 28.33°C | Hum: 58.81% | Vent: True | Riego: False
2026-05-15 10:15:35 | Temp: 28.25°C | Hum: 58.76% | Vent: True | Riego: False
2026-05-15 10:15:37 | Temp: 28.22°C | Hum: 59.1% | Vent: True | Riego: False
2026-05-15 10:15:39 | Temp: 27.99°C | Hum: 59.53% | Vent: False | Riego: False
2026-05-15 10:15:41 | Temp: 28.2°C | Hum: 59.49% | Vent: True | Riego: False
2026-05-15 10:15:43 | Temp: 28.45°C | Hum: 59.35% | Vent: True | Riego: False
2026-05-15 10:15:45 | Temp: 28.92°C | Hum: 58.98% | Vent: True | Riego: False
2026-05-15 10:15:47 | Temp: 28.71°C | Hum: 59.33% | Vent: True | Riego: False
2026-05-15 10:15:49 | Temp: 28.61°C | Hum: 59.57% | Vent: True | Riego: False
2026-05-15 10:15:51 | Temp: 28.41°C | Hum: 60.04% | Vent: True | Riego: False
2026-05-15 10:15:53 | Temp: 28.26°C | Hum: 60.39% | Vent: True | Riego: False
2026-05-15 10:15:55 | Temp: 28.16°C | Hum: 60.26% | Vent: True | Riego: False
2026-05-15 10:15:57 | Temp: 27.96°C | Hum: 59.82% | Vent: False | Riego: False
2026-05-15 10:15:59 | Temp: 27.94°C | Hum: 59.61% | Vent: False | Riego: False
2026-05-15 10:16:01 | Temp: 28.04°C | Hum: 60.09% | Vent: True | Riego: False
2026-05-15 10:16:03 | Temp: 28.02°C | Hum: 60.33% | Vent: True | Riego: False
2026-05-15 10:16:05 | Temp: 28.25°C | Hum: 60.48% | Vent: True | Riego: False
2026-05-15 10:16:07 | Temp: 27.85°C | Hum: 60.58% | Vent: False | Riego: False
2026-05-15 10:16:09 | Temp: 28.29°C | Hum: 60.14% | Vent: True | Riego: False
2026-05-15 10:16:11 | Temp: 27.94°C | Hum: 60.63% | Vent: False | Riego: False
2026-05-15 10:16:13 | Temp: 27.97°C | Hum: 61.11% | Vent: False | Riego: False
2026-05-15 10:16:15 | Temp: 28.03°C | Hum: 60.72% | Vent: True | Riego: False
2026-05-15 20:42:57 | Temp: 24.73°C | Hum: 60.04% | Vent: False | Riego: False
2026-05-15 20:42:59 | Temp: 24.95°C | Hum: 60.2% | Vent: False | Riego: False
2026-05-15 20:43:09 | Temp: 24.82°C | Hum: 60.35% | Vent: False | Riego: False
2026-05-15 20:43:11 | Temp: 24.59°C | Hum: 60.03% | Vent: False | Riego: False
